title,desc,date,link
诚信缺失最可怕的后果是信任丧失,...更不愿“轻举妄动”了。人往往就是这样，一旦上当受骗，便难免心有余悸、心存疑虑。所以，对不讲诚信、以假冒伪劣产品蒙骗他人的商家来说，钱可能是赚了，但也失去了最宝贵的东西——客户的信任。如今，大多数算计人...人心。“己所不欲，勿施于人”。这是人与人相处的道德底线。当道德底线大面积溃败时，每个人就不得不面对物欲横流、假冒伪劣充斥的世界。失去信任易，建立信任难。所以，对我们而言，重建社会诚信，任重而道远。,2014-06-10 14:21,http://www.njdaily.cn/2014/0610/859984.shtml
地下美容院双眼皮手术刀用脏水泡 药品多为假冒,...的美容诊所，借助微信、陌陌等社交平台，以瘦脸、整形等噱头在网络上招揽爱美人士，进而利用假冒伪劣药品、走私进来的药品等疯狂敛财。这样的地下美容市场获利甚丰，但会给消费者带来极大的安全隐患。昨天，...了正在从事美容黑诊所的两名犯罪嫌疑人，当场查获注射用A型肉毒素、盐酸肾上腺素注射液、溶脂蛋白等16种涉嫌假冒伪劣、走私或非法经营的美容药剂。历下公安分局食药环侦中队中队长曹军介绍：“在正规的美容医疗机构，这些...,2014-06-18 14:31,http://www.njdaily.cn/2014/0618/867503.shtml
“知假买假”胜诉增强消费者维权信心,...因受专业知识及能力的限制，要想对超市货架上摆放的林林总总、不计其数的食品逐一甄别身份真假，无疑非常困难。即便买到了假冒伪劣或存在争议的食品，因时间耗费不起，许多消费者无奈地放弃维权，自认倒霉。少数不法无良商家恰恰利用顾客这种心理，将一些过期...定性，也无须定性。窃以为，就当下而言，知假买假不是太多，而是太少，知假买假多多益善，如果更多的消费者都去留心“知假买假”，那么市场上的假冒伪劣就难逃监督的法网。,2014-06-23 10:30,http://www.njdaily.cn/2014/0623/871232.shtml
收费检测，别让监管成“钱管”,一方面是名目繁多、价格高昂的收费检测，一方面却是假冒伪劣产品充斥市场。本应是质量把关的检测程序，却往往成为检测机构的生财之道，人们不禁要问，收费检测到底是监管还是“钱管...企业……化妆品检测、食品检测、机动车检测，覆盖各行各业的收费检测，似乎成为监管产品质量的一种有效方式，但毒奶粉、假冒伪劣商品、不合格产品却依然屡见不鲜。颇具讽刺意味的还有，一些部门将收费检测转移到研究院所、检测机构，用前置评估方式...,2014-06-26 14:28,http://www.njdaily.cn/2014/0626/874651.shtml
奢侈品牌LV首度在浙江打维权官司 要求索赔近330万,...法律规定，商户的行为侵犯了该公司的注册商标专用权，应承担停止侵权、赔偿损失等民事责任。国务院《关于进一步做好打击侵犯知识产权和制售假冒伪劣商品工作的意见》明确规定：“严厉打击侵权和假冒伪劣行为，……市场开办者要承担相应的管理责任，引导和督促商户规范经营”，即市场开办者有义务履行前述管理职责，并积极采取有效措施制止相关侵权行为。LV公司认为，商户存在持续性...,2014-07-07 19:02,http://www.njdaily.cn/2014/0707/883870.shtml
疫苗质量安全引关注记者探秘生产流通全过程,...渠道产品质量追踪系统可以实现对生物制品的质量追溯，同时也为有安全隐患制品的召回，甚至是打击假冒伪劣商品提供基础。国产疫苗走向国际市场2013年10月，由成都生物制品研究所生产的乙型脑炎疫苗得到世界...渠道产品质量追踪系统可以实现对生物制品的质量追溯，同时也为有安全隐患制品的召回，甚至是打击假冒伪劣商品提供基础。国产疫苗走向国际市场2013年10月，由成都生物制品研究所生产的乙型脑炎疫苗得到世界...,2014-08-05 08:40,http://www.njdaily.cn/2014/0805/907284.shtml
评论：汽车品牌销售何去何从,...反垄断的复杂成因作为汽车企业进行销售渠道管理的政策依据，《办法》实施以来在规范汽车终端市场秩序、打击假冒伪劣产品、提高汽车营销和服务水平、适应汽车分销领域对外开放、保障消费者权益等方面的良好效果有目共睹。但是在质疑...不上的情况下，很可能倒退到《办法》出台前的混乱状况，以当时的桑塔纳配件为例，80%是假冒伪劣产品。令记者无语的是，在厂家控制售后配件渠道和价格问题上，一些经销商只是希望厂家能在批零...,2014-08-08 16:49,http://www.njdaily.cn/2014/0808/910947.shtml
南京南站一超市卖“三无”充电宝 被查,南京工商部门开展巡查执法行动，查获一批假冒伪劣商品   “三无”充电宝，盒子上印有苹果标志，涉嫌侵犯苹果公司商标权8月8日晚上，现代快报记者跟随南京市工商部门前往雨花台区开展巡查执法行动。在南京南站的一家超市，执法人员...没有，也看不到厂名厂址等信息，只有“3M”商标标志。张如法介绍，林某卖这些假冒商品，涉嫌侵犯3M的商标权。同时，销售假冒伪劣商品也是违法行为，林某可能面临案值三倍以下的罚款。,2014-08-10 07:52,http://www.njdaily.cn/2014/0810/911816.shtml
揭开假冒洗发水的神秘面纱：进购最差原料进行勾兑,...商家还是实体店主，其实都知道这些低价的日化用品是假的，但是因为有利可图所以就不顾消费者的健康，公然销售假冒伪劣产品。【同期】犯罪嫌疑人  罗某这个是高仿的，价格比较便宜一点记者：就直接说是高仿的？...制售假冒日化用品的案件。但是，和其他很多造假售假行为类似，不少制售假冒日化用品的案件，能够认定的假冒伪劣产品数量不多、金额不大，按照现行法律法规的处罚力度，显然无法起到足够的震慑作用，还是那个老问题...,2014-08-17 13:12,http://www.njdaily.cn/2014/0817/918610.shtml
江苏工商启动学生用品市场检查,...超范围经营行为，尤其是销售管制刀具、仿真枪支、书本刊物等行为进行严肃查处。二查学生用品质量，看是否存在假冒伪劣和“三无”商品。主要查看经营者的备案手续、进货票据、登记台账等，严查假冒伪劣商品。三查学生用品安全，看是否符合国家标准。主要检查学生用品有没有按照2008年4月1日开始实施的《学生用品的安全通用要求》（GB21027—2007）规定执行。四查销售行为...,2014-09-03 16:54,http://www.njdaily.cn/2014/0903/934581.shtml
四川三人购百吨病死猪加香精变牛肉干 最高获刑19年,...生产但未销售的牛肉干进行检测发现，其菌落总数、金黄色葡萄球菌均不符合要求。莫申寿等人销售上百吨假冒伪劣牛肉干、获得523万余元，被认定为广安建市以来涉案金额最大的食品安全案件。9月11日，该案在...举报中，这名群众称“在广安奎阁工业园区内的恒宏食品厂长期利用母猪肉、病死猪肉、病死牛肉等生产假冒伪劣牛肉干，并对外销售”。广安警方很快摸清了广安恒宏食品有限公司涉嫌生产、销售伪劣产品的相关信息，并通过多次...,2014-09-12 11:36,http://www.njdaily.cn/2014/0912/940691.shtml
一家三口收购死猪肉做牛肉干 夫妻庭审推诿责任,...生产但未销售的牛肉干进行检测发现，其菌落总数、金黄色葡萄球菌均不符合要求。莫申寿等人销售上百吨假冒伪劣牛肉干、获得523万余元，被认定为广安建市以来涉案金额最大的食品安全案件。9月11日，该案在...举报中，这名群众称“在广安奎阁工业园区内的恒宏食品厂长期利用母猪肉、病死猪肉、病死牛肉等生产假冒伪劣牛肉干，并对外销售”。广安警方很快摸清了广安恒宏食品有限公司涉嫌生产、销售伪劣产品的相关信息，并通过多次...,2014-09-13 15:06,http://www.njdaily.cn/2014/0913/941599.shtml
北京市工商局：多个名牌服装鞋品不达标,近日，北京市工商局公布今年开展的保护知识产权、打击假冒伪劣专项整治行动情况和13个典型案件。这些典型案件中，多起涉及名牌服装鞋品质量不达标。据介绍，ZARA品牌的一款牛仔裤以及北京燕莎金源店销售的布...牌女靴等，经检测鉴定为不合格产品。除被责令停止销售不合格产品外，燕莎金源店还被处罚18.22万元。今年4月起，北京市工商局开展保护知识产权、打击假冒伪劣专项整治行动，行动将持续至12月底。,2014-09-15 11:01,http://www.njdaily.cn/2014/0915/942518.shtml
阿里巴巴被曝售假海外代购证搭配假货冒充代购,...已经颇具规模。央视表示，虽然海外代购交易额在节节攀升，但是监管方面还属于空白区。据了解，以代购名义销售假冒伪劣产品构成欺诈的，按照消费者权益保护法规定：退一罚三，处违法所得一倍以上十倍以下行政罚款。...已经颇具规模。央视表示，虽然海外代购交易额在节节攀升，但是监管方面还属于空白区。据了解，以代购名义销售假冒伪劣产品构成欺诈的，按照消费者权益保护法规定：退一罚三，处违法所得一倍以上十倍以下行政罚款。...,2014-09-16 09:39,http://www.njdaily.cn/2014/0916/943243.shtml
南京工商今年共查处侵犯青奥知识产权案365件,...，狠抓工作落实，全力组织查处侵犯青奥知识产权、危害消费者权益、违法广告及窗口、景区销售假冒伪劣产品等行为。自今年2月份以来，全市工商系统共查处各类经济违法违章案件2248件（其中一般程序...万元，罚没款入库3735.59万元；其中查处侵犯青奥知识产权案件365件，罚没款34.9万元；查处制售假冒伪劣商品案件148件，案值154.12万元，罚没款130.54万元；查处食品安全案件111件，案值75.4...,2014-09-24 21:38,http://www.njdaily.cn/2014/0924/950059.shtml
云南丽江古城出售假银器 商家打“假一赔十”口号,...心脏、肝脏这些重要脏器的损伤，影响到人的生命。长期佩戴假银饰对人体危害大半小时观察：莫让假冒伪劣破坏市场丽江古城内银器店随处可见，这里的银镯子也是很多外地游客到丽江必购的旅游品。丽江市古城区...对丽江古城银器市场流通环节专项检查行动，在被抽检的216只银手镯中的135只都是非银制品，但是假冒伪劣产品还是屡打不绝。”以次充好，以假乱真，欺骗消费者的行为，不仅严重影响了丽江古城的经营形象，同时也扰乱...,2014-10-16 15:08,http://www.njdaily.cn/2014/1016/963736.shtml
